date,cell_ll_lat,cell_ll_lon,mmsi,hours,fishing_hours
2024-06-03,-12.8,-78.7,412421033,0.0419,0
2024-06-03,-12.8,-78.6,412421033,2.0516,0
2024-06-03,-12.8,-133.2,412421098,0.6002,0
2024-06-03,-12.8,-133.4,412421098,0.3991,0
2024-06-03,-12.8,-133.3,412421098,0.6505,0
2024-06-03,-12.8,-85.5,412421162,0.728,0
2024-06-03,-12.8,-85.9,412421162,6.65,4.2616
2024-06-03,-12.8,-86.9,412440375,0.2997,0
2024-06-03,-12.8,-87,412440375,0.7652,0
2024-06-03,-12.8,-81.2,412440664,4.3255,0
2024-06-03,-12.8,-81.1,412440664,0.6488,0
2024-06-03,-12.8,-81.2,412440665,0.2413,0
2024-06-03,-12.8,-81.1,412440665,1.8044,0.8566
2024-06-03,-12.8,-86.9,412440736,2.06,0
2024-06-03,-12.8,-87,412440736,0.3619,0
2024-06-03,-12.8,169.2,412549005,1.1477,0.4983
2024-06-03,-12.8,-89.5,412549167,3.1672,1.8027
2024-06-03,-12.8,-133.9,412549281,2.0499,1.3391
2024-06-03,-12.8,-133.5,412549281,0.9847,0.4305
2024-06-03,-12.8,-133.8,412549281,1.3133,0.818
2024-06-03,-12.8,-133.6,412549281,0.6655,0
2024-06-03,-12.8,-133.7,412549281,0.0713,0
2024-06-03,-12.8,-134,412549281,2.1333,1.3922
2024-06-03,-12.8,-135.7,412549282,1.4416,0.2719
2024-06-03,-12.8,-135.8,412549282,2.2861,2.2511
2024-06-03,-12.8,-133.2,412549283,0.7005,0.2619
2024-06-03,-12.8,-132.7,412549283,0.7136,0.085
2024-06-03,-12.8,-133.5,412549283,1.7436,1.7436
2024-06-03,-12.8,-133.4,412549283,1.4541,1.4541
2024-06-03,-12.8,-133.7,412549283,1.0377,1.0377
2024-06-03,-12.8,-133.3,412549283,1.2066,1.2066
2024-06-03,-12.8,-133.1,412549283,0.9633,0
2024-06-03,-12.8,-134,412549283,2.2305,2.2305
2024-06-03,-12.8,-133.6,412549283,0.0988,0.0988
2024-06-03,-12.8,-133,412549283,0.2697,0
2024-06-03,-12.8,-133.8,412549283,1.5927,1.5927
2024-06-03,-12.8,-133.9,412549283,1.4366,1.4366
2024-06-03,-12.8,-83.3,412549385,0.8102,0
2024-06-03,-12.8,-83.2,412549385,0.4063,0
2024-06-03,-12.8,-160.6,412549562,3.1119,3.1119
2024-06-03,-12.8,-83.2,412549591,0.033,0
2024-06-03,-12.8,-83.1,412549591,0.8272,0
2024-06-03,-12.8,-83.1,412549592,0.0777,0
2024-06-03,-12.8,-83,412549592,0.7858,0
2024-06-03,-12.8,-156.5,416003009,0.1308,0.1308
2024-06-03,-12.8,-156.4,416003009,2.5455,1.9597
2024-06-03,-12.8,-156.3,416003009,2.0747,1.5797
2024-06-03,-12.8,69.9,416004729,0.4344,0
2024-06-03,-12.8,70,416004729,0.5494,0
2024-06-03,-12.8,76,416005777,1.1761,0
2024-06-03,-12.8,70.9,416006494,0.5197,0
2024-06-03,-12.8,70.8,416006494,0.2697,0
2024-06-03,-12.8,71,416006494,0.1097,0
2024-06-03,-12.8,68.9,416007978,0.1947,0
2024-06-03,-12.8,69,416007978,0.5591,0
2024-06-03,-12.8,69.1,416008893,0.0491,0
2024-06-03,-12.8,69.3,416008893,0.3761,0
2024-06-03,-12.8,69.2,416008893,0.553,0
2024-06-03,-12.8,74.1,416245500,0.6036,0
2024-06-03,-12.8,74,416245500,0.1055,0
2024-06-03,-12.8,102.4,432353000,0.5041,0
2024-06-03,-12.8,138.3,503002270,6.4577,0
2024-06-03,-12.8,143.5,503034140,6.9283,0
2024-06-03,-12.8,117,525023035,6.025,6.025
2024-06-03,-12.8,116.9,525023035,3.4425,3.4425
2024-06-03,-12.8,117.2,525023035,2.7105,2.7105
2024-06-03,-12.8,117.1,525023035,0.9172,0.9172
2024-06-03,-12.8,117.6,525052319,3.9111,3.9111
2024-06-03,-12.8,112.1,525700747,2.1463,0
2024-06-03,-12.8,118.2,525710999,1.0805,0
2024-06-03,-12.8,118.3,525710999,2.3788,0
2024-06-03,-12.8,118.1,525710999,4.0666,4.0666
2024-06-03,-12.8,-142.7,546022100,0.4358,0
2024-06-03,-12.8,-142.9,546022100,0.143,0
2024-06-03,-12.8,-142.8,546022100,0.8172,0
2024-06-03,-12.8,-173.1,576987000,1.7777,1.4719
2024-06-03,-12.8,-173.2,576987000,1.0772,1.0772
2024-06-03,-12.8,12,613003611,0.4813,0
2024-06-03,-12.8,57.2,660001800,0.5163,0
2024-06-03,-12.8,44.8,660007200,1.5827,1.5827
2024-06-03,-12.8,-34.1,710522742,1.325,0
2024-06-03,-12.8,-77.1,760000233,0.7394,0
2024-06-03,-12.8,-77.1,760000786,0.6952,0
2024-06-03,-12.8,-77.2,760001020,0.2111,0
2024-06-03,-12.8,-77.1,760001020,1.3713,0.2644
2024-06-03,-12.8,-77.1,760001170,1.4694,0
2024-06-03,-12.8,-77.1,760001210,1.2283,0
2024-06-03,-12.8,-77.2,760001320,0.5988,0
2024-06-03,-12.8,-77.2,760001350,0.5494,0
2024-06-03,-12.8,-77.1,760001350,0.5538,0
2024-06-03,-12.8,-77.1,760002911,1.1452,0
2024-06-03,-12.8,-77.1,760002915,0.5374,0
2024-06-03,-12.8,-77,760013270,0.5675,0
2024-06-03,-12.8,-77.1,760013270,0.7708,0
2024-06-03,-12.8,-77.2,760015312,0.5758,0
2024-06-03,-12.8,-77.1,760019080,0.6949,0
2024-06-03,-12.8,-77.1,760040300,0.788,0
2024-06-03,-12.8,-77.2,760100091,0.1155,0
2024-06-03,-12.8,-77.1,760100091,0.4805,0
2024-06-03,-12.8,-77.2,760999991,3.7855,2.1266
2024-06-03,-12.8,-131.3,98353782,5.5505,5.5505
2024-06-03,-12.7,-169.5,369060000,2.2508,1.9669
2024-06-03,-12.7,-83,412207545,0.5116,0
2024-06-03,-12.7,-83.1,412207545,0.2275,0
2024-06-03,-12.7,-162.8,412326896,0.8977,0
2024-06-03,-12.7,175,412328732,2.3719,0
2024-06-03,-12.7,175,412328733,0.8616,0
2024-06-03,-12.7,-83.5,412329632,0.1602,0
2024-06-03,-12.7,-83.6,412329632,0.63,0
2024-06-03,-12.7,-160.5,412333010,4.8022,3.4752
2024-06-03,-12.7,-82.6,412354057,0.7455,0
2024-06-03,-12.7,-82.5,412354057,0.2958,0
2024-06-03,-12.7,-131.6,412354264,1.1324,1.1324
2024-06-03,-12.7,-131.5,412354264,1.9322,1.9322
2024-06-03,-12.7,-84.5,412354445,12.443,11.5094
2024-06-03,-12.7,-84.6,412354445,11.5188,0.8069
2024-06-03,-12.7,-89.5,412420171,0.6388,0
2024-06-03,-12.7,-82.5,412420466,3.7547,0
2024-06-03,-12.7,-82.6,412420854,0.3747,0
2024-06-03,-12.7,-82.8,412420854,0.6911,0
2024-06-03,-12.7,-82.5,412420854,0.5838,0
2024-06-03,-12.7,-82.9,412420854,0.8422,0
2024-06-03,-12.7,-83,412420854,1.4858,0
2024-06-03,-12.7,-82.7,412420854,0.8497,0
2024-06-03,-12.7,-83,412420855,0.6927,0
2024-06-03,-12.7,-82.8,412420855,1.023,0
2024-06-03,-12.7,-82.9,412420855,0.5291,0
2024-06-03,-12.7,-82.7,412420855,0.5677,0
2024-06-03,-12.7,-83.1,412420855,1.2836,0
2024-06-03,-12.7,-83.3,412420994,1.2841,0
2024-06-03,-12.7,-87.5,412421002,0.2458,0
2024-06-03,-12.7,-87.4,412421002,7.8713,7.433
2024-06-03,-12.7,-79,412421013,0.5169,0
2024-06-03,-12.7,-79.2,412421013,1.1611,0
2024-06-03,-12.7,-78.7,412421033,0.4666,0
2024-06-03,-12.7,-78.9,412421033,0.5102,0
2024-06-03,-12.7,-78.8,412421033,0.733,0
2024-06-03,-12.7,-133.2,412421098,0.1666,0
2024-06-03,-12.7,-133.4,412421098,0.7158,0
2024-06-03,-12.7,-133.1,412421098,0.1597,0
2024-06-03,-12.7,-133.3,412421098,0.6547,0
2024-06-03,-12.7,-85.5,412421162,0.7669,0
2024-06-03,-12.7,-85.9,412421162,0.4986,0
2024-06-03,-12.7,-86.8,412440375,0.3986,0
2024-06-03,-12.7,-86.9,412440375,9.163,0.1438
2024-06-03,-12.7,-81.2,412440664,0.6755,0
2024-06-03,-12.7,-81.2,412440665,0.4844,0
2024-06-03,-12.7,-86.9,412440736,3.8019,2.2897
2024-06-03,-12.7,-86.8,412440736,0.0333,0
2024-06-03,-12.7,-87,412440736,12.808,4.8555
2024-06-03,-12.7,-89.5,412549167,21.4194,9.8672
2024-06-03,-12.7,-83.3,412549244,1.6038,0
2024-06-03,-12.7,-85.6,412549279,3.4241,0
2024-06-03,-12.7,-133.8,412549281,0.8011,0.5813
2024-06-03,-12.7,-134,412549281,0.3369,0.295
2024-06-03,-12.7,-133.7,412549281,2.2649,1.5283
2024-06-03,-12.7,-133.9,412549281,0.8372,0.8372
2024-06-03,-12.7,-133.5,412549281,0.9363,0.2972
2024-06-03,-12.7,-133.6,412549281,2.6127,1.8747
2024-06-03,-12.7,-135.6,412549282,0.72,0
2024-06-03,-12.7,-135.8,412549282,1.4913,1.4913
2024-06-03,-12.7,-135.7,412549282,3.5944,2.6683
2024-06-03,-12.7,-132.7,412549283,0.7044,0
2024-06-03,-12.7,-133,412549283,0.8741,0
2024-06-03,-12.7,-133.7,412549283,0.4594,0.4594
2024-06-03,-12.7,-133.6,412549283,1.4672,1.4672
2024-06-03,-12.7,-83.1,412549385,0.6911,0
2024-06-03,-12.7,-83.2,412549385,0.5508,0
2024-06-03,-12.7,-160.6,412549562,0.5136,0.5136
2024-06-03,-12.7,-160.5,412549562,1.2647,1.2647
2024-06-03,-12.7,-83,412549591,0.938,0
2024-06-03,-12.7,-82.9,412549592,0.5744,0
2024-06-03,-12.7,-83,412549592,0.1813,0
2024-06-03,-12.7,-156.3,416003009,2.4994,2.0583
2024-06-03,-12.7,70,416004729,0.1113,0
2024-06-03,-12.7,70.1,416004729,0.5052,0
2024-06-03,-12.7,70.2,416004729,0.3661,0
2024-06-03,-12.7,74.5,416004842,0.8463,0
2024-06-03,-12.7,76.1,416005777,0.5905,0
2024-06-03,-12.7,71,416006494,0.4977,0
2024-06-03,-12.7,71.2,416006494,0.1147,0
2024-06-03,-12.7,71.1,416006494,0.5074,0
2024-06-03,-12.7,69.1,416007978,0.5766,0
2024-06-03,-12.7,69.2,416007978,0.3325,0
2024-06-03,-12.7,69.3,416008893,0.1558,0
2024-06-03,-12.7,69.5,416008893,0.3977,0
2024-06-03,-12.7,69.4,416008893,0.4138,0
2024-06-03,-12.7,74.2,416245500,0.4627,0
2024-06-03,-12.7,74.3,416245500,0.2305,0
2024-06-03,-12.7,74.1,416245500,0.0847,0
2024-06-03,-12.7,102.4,432353000,0.4094,0
2024-06-03,-12.7,143.4,503034140,3.8022,0
2024-06-03,-12.7,117,525023035,0.0166,0.0166
2024-06-03,-12.7,116.7,525023035,0.7411,0.7411
2024-06-03,-12.7,116.9,525023035,4.2705,4.2705
2024-06-03,-12.7,116.8,525023035,1.3627,1.3627
2024-06-03,-12.7,-142.7,546022100,0.38,0
2024-06-03,-12.7,-142.6,546022100,0.8172,0
2024-06-03,-12.7,-142.5,546022100,0.2,0
2024-06-03,-12.7,-173.3,576987000,1.458,1.458
2024-06-03,-12.7,-173.2,576987000,1.4122,1.4122
2024-06-03,-12.7,-173.1,576987000,0.5252,0.3083
2024-06-03,-12.7,13.2,603100297,19.1955,0
2024-06-03,-12.7,13.2,603100301,5.5325,0
2024-06-03,-12.7,12,613003611,0.8519,0
2024-06-03,-12.7,57.2,660001800,0.6397,0
2024-06-03,-12.7,-34.1,710522742,0.6586,0
2024-06-03,-12.7,-77.1,760000233,0.4566,0
2024-06-03,-12.7,-77.2,760000233,0.0697,0
2024-06-03,-12.7,-77.1,760000786,0.565,0
2024-06-03,-12.7,-77.1,760001020,0.3072,0
2024-06-03,-12.7,-77.2,760001020,0.848,0
2024-06-03,-12.7,-77.1,760001170,0.1283,0
2024-06-03,-12.7,-77.2,760001170,0.7108,0
2024-06-03,-12.7,-77.2,760001210,0.2825,0
2024-06-03,-12.7,-77.1,760001210,0.7416,0
2024-06-03,-12.7,-77.2,760001320,0.7552,0
2024-06-03,-12.7,-77.1,760001350,0.0347,0
2024-06-03,-12.7,-77.2,760001350,1.0641,0
2024-06-03,-12.7,-77.2,760002911,0.32,0
2024-06-03,-12.7,-77.1,760002911,0.8783,0
2024-06-03,-12.7,-77.1,760002915,0.53,0
2024-06-03,-12.7,-77.1,760013270,0.6327,0
2024-06-03,-12.7,-77.2,760013270,0.3633,0
2024-06-03,-12.7,-77,760013270,0.1502,0
2024-06-03,-12.7,-77.2,760015312,0.6061,0
2024-06-03,-12.7,-77.1,760019080,0.6611,0
2024-06-03,-12.7,-77.2,760040300,0.4166,0
2024-06-03,-12.7,-77.1,760040300,0.285,0
2024-06-03,-12.7,-77.2,760100091,0.6308,0
2024-06-03,-12.7,-77.2,760999991,1.3613,0.22
2024-06-03,-12.7,-77.1,760999991,0.9208,0
2024-06-03,-12.6,-169.5,369060000,1.0663,0.7594
2024-06-03,-12.6,-83,412207545,0.3555,0
2024-06-03,-12.6,-82.9,412207545,0.5119,0
2024-06-03,-12.6,-162.9,412326896,0.3408,0
2024-06-03,-12.6,-162.8,412326896,0.538,0
2024-06-03,-12.6,175,412328733,0.0758,0
2024-06-03,-12.6,174.9,412328733,0.6291,0
2024-06-03,-12.6,-83.5,412329632,0.7933,0
2024-06-03,-12.6,-160.5,412333010,0.6191,0.6191
2024-06-03,-12.6,-160.4,412333010,0.938,0.938
2024-06-03,-12.6,-82.5,412354057,1.0236,0
2024-06-03,-12.6,-131.6,412354264,0.4508,0.4508
2024-06-03,-12.6,-89.6,412420171,0.1602,0
2024-06-03,-12.6,-89.5,412420171,0.5116,0
2024-06-03,-12.6,-83.7,412420854,1.4752,0
2024-06-03,-12.6,-83.6,412420854,0.7911,0
2024-06-03,-12.6,-83.2,412420854,1.7411,0
2024-06-03,-12.6,-83.5,412420854,0.5008,0
2024-06-03,-12.6,-83.4,412420854,0.8705,0
2024-06-03,-12.6,-83.1,412420854,0.0491,0
2024-06-03,-12.6,-83.5,412420855,0.7158,0
2024-06-03,-12.6,-83.9,412420855,0.1677,0
2024-06-03,-12.6,-83.2,412420855,0.238,0
2024-06-03,-12.6,-83.7,412420855,0.7852,0
2024-06-03,-12.6,-83.8,412420855,0.923,0
2024-06-03,-12.6,-83.3,412420855,0.7402,0
2024-06-03,-12.6,-83.6,412420855,0.7586,0
2024-06-03,-12.6,-83.4,412420855,0.7941,0
2024-06-03,-12.6,-82.4,412420974,1.5625,0
2024-06-03,-12.6,-83.3,412420994,0.7591,0
2024-06-03,-12.6,-79.3,412421013,0.5141,0
2024-06-03,-12.6,-79,412421033,0.7683,0
2024-06-03,-12.6,-79.1,412421033,0.5338,0
2024-06-03,-12.6,-78.9,412421033,0.2572,0
2024-06-03,-12.6,-133.2,412421098,0.7391,0
2024-06-03,-12.6,-133.1,412421098,0.4986,0
2024-06-03,-12.6,-133,412421098,0.2422,0
2024-06-03,-12.6,-85.5,412421162,0.9002,0
2024-06-03,-12.6,-85.7,412421162,0.2325,0
2024-06-03,-12.6,-85.8,412421162,1.1575,0
2024-06-03,-12.6,-86.8,412440375,0.313,0
2024-06-03,-12.6,-86.6,412440375,1.8519,0
2024-06-03,-12.6,-86.7,412440375,0.8047,0
2024-06-03,-12.6,-81.2,412440664,0.6638,0
2024-06-03,-12.6,-81.2,412440665,0.833,0
2024-06-03,-12.6,-86.8,412440736,0.8241,0
2024-06-03,-12.6,-86.7,412440736,1.7597,0
2024-06-03,-12.6,-87,412440739,13.8541,12.0847
2024-06-03,-12.6,-87.1,412440739,7.0358,0
2024-06-03,-12.6,-84.2,412440742,0.3513,0.3513
2024-06-03,-12.6,-134,412549281,0.8666,0.8666
2024-06-03,-12.6,-133.9,412549281,0.7188,0.7188
2024-06-03,-12.6,-135.7,412549282,2.9663,2.4869
2024-06-03,-12.6,-135.6,412549282,1.9469,0.9177
2024-06-03,-12.6,-135.5,412549282,0.0736,0
2024-06-03,-12.6,-133,412549283,0.1719,0
2024-06-03,-12.6,-132.7,412549283,0.745,0
2024-06-03,-12.6,-132.9,412549283,0.6697,0
2024-06-03,-12.6,-83.1,412549385,0.803,0
2024-06-03,-12.6,-160.4,412549562,1.1216,1.1216
2024-06-03,-12.6,-160.5,412549562,0.5833,0.5833
2024-06-03,-12.6,-83,412549591,0.0611,0
2024-06-03,-12.6,-82.9,412549591,0.8316,0
2024-06-03,-12.6,-82.8,412549592,0.3377,0
2024-06-03,-12.6,-82.9,412549592,0.4222,0
2024-06-03,-12.6,-156.2,416003009,1.0038,1.0038
2024-06-03,-12.6,-156.3,416003009,1.4572,1.4572
2024-06-03,-12.6,-155.9,416003009,0.3475,0
2024-06-03,-12.6,-155.8,416003009,0.6252,0
2024-06-03,-12.6,70.4,416004729,0.2522,0
2024-06-03,-12.6,70.3,416004729,0.4977,0
2024-06-03,-12.6,70.2,416004729,0.1652,0
2024-06-03,-12.6,74.6,416004842,1.1933,0
2024-06-03,-12.6,70.9,416004853,0.3924,0
2024-06-03,-12.6,71.3,416006494,0.5027,0
2024-06-03,-12.6,71.2,416006494,0.5024,0
2024-06-03,-12.6,69.3,416007978,0.5394,0
2024-06-03,-12.6,69.2,416007978,0.2488,0
2024-06-03,-12.6,69.6,416008893,0.5252,0
2024-06-03,-12.6,69.7,416008893,0.2844,0
2024-06-03,-12.6,69.5,416008893,0.1738,0
2024-06-03,-12.6,74.3,416245500,0.6416,0
2024-06-03,-12.6,74.4,416245500,0.0241,0
2024-06-03,-12.6,102.4,432353000,0.7594,0
2024-06-03,-12.6,112.3,525700747,1.4222,0
2024-06-03,-12.6,-142.5,546022100,0.6163,0
2024-06-03,-12.6,-142.4,546022100,0.7899,0
2024-06-03,-12.6,-173.2,576987000,1.9594,1.3049
2024-06-03,-12.6,-173.4,576987000,2.3594,1.7786
2024-06-03,-12.6,-173.7,576987000,1.9258,1.9258
2024-06-03,-12.6,-173.8,576987000,2.2838,2.2838
2024-06-03,-12.6,-173.6,576987000,1.5791,1.5791
2024-06-03,-12.6,-173.3,576987000,1.0455,0.1169
2024-06-03,-12.6,-173.5,576987000,0.4652,0.4652
2024-06-03,-12.6,13.2,603100301,2.9019,0
2024-06-03,-12.6,12,613003611,0.4008,0
2024-06-03,-12.6,57.2,660001800,0.5383,0
2024-06-03,-12.6,-34,710522742,0.7761,0
2024-06-03,-12.6,-77.2,760000233,0.6847,0
2024-06-03,-12.6,-77.1,760000786,0.1788,0
2024-06-03,-12.6,-77.2,760000786,0.1902,0
2024-06-03,-12.6,-77.2,760001020,1.1805,0
2024-06-03,-12.6,-77.2,760001170,1.2077,0
2024-06-03,-12.6,-77.1,760001210,0.1186,0
2024-06-03,-12.6,-77.2,760001210,1.0488,0
2024-06-03,-12.6,-77.2,760001320,0.4613,0
2024-06-03,-12.6,-77.2,760001350,1.1652,0
2024-06-03,-12.6,-77.2,760002911,1.0377,0
2024-06-03,-12.6,-77.2,760002915,0.5375,0
2024-06-03,-12.6,-77.2,760013270,0.5558,0
2024-06-03,-12.6,-77.1,760013270,0.5477,0
2024-06-03,-12.6,-77.2,760015312,0.5972,0
2024-06-03,-12.6,-77.2,760019080,0.5822,0
2024-06-03,-12.6,-77.1,760019080,0.1166,0
2024-06-03,-12.6,-77.2,760040300,0.7969,0
2024-06-03,-12.6,-77.2,760100091,0.5333,0
2024-06-03,-12.6,-77.2,760999991,1.0691,0
2024-06-03,-12.6,-77.1,760999991,0.5475,0.1752
2024-06-03,-12.5,-92.4,224288000,0.1125,0.1125
2024-06-03,-12.5,-92.5,224288000,1.8016,1.8016
2024-06-03,-12.5,-92.6,224288000,1.3027,1.3027
2024-06-03,-12.5,-92.7,224288000,0.8886,0.8886
2024-06-03,-12.5,-169.5,369060000,1.5236,1.5236
2024-06-03,-12.5,-81.8,412207541,11.4727,11.0941
2024-06-03,-12.5,-82.9,412207545,0.3708,0
2024-06-03,-12.5,-82.8,412207545,0.3444,0
2024-06-03,-12.5,-81.9,412209105,0.1605,0
2024-06-03,-12.5,-81.8,412209105,12.6636,11.8197
2024-06-03,-12.5,-162.9,412326896,0.8583,0
2024-06-03,-12.5,174.9,412328733,0.8913,0
2024-06-03,-12.5,-83.5,412329632,0.0905,0
2024-06-03,-12.5,-83.4,412329632,0.4091,0
2024-06-03,-12.5,-86.7,412331126,0.8811,0
2024-06-03,-12.5,-86.8,412331126,0.5191,0
2024-06-03,-12.5,-160.4,412333010,1.4324,1.4324
2024-06-03,-12.5,-82.4,412354057,1.0344,0
2024-06-03,-12.5,-89.6,412420171,0.6255,0
2024-06-03,-12.5,-83.8,412420854,0.0836,0
2024-06-03,-12.5,-84,412420854,0.5686,0
2024-06-03,-12.5,-83.9,412420854,0.95,0
2024-06-03,-12.5,-84.1,412420855,0.2883,0
2024-06-03,-12.5,-83.9,412420855,0.445,0
2024-06-03,-12.5,-84,412420855,0.8122,0
2024-06-03,-12.5,-82.4,412420974,1.0766,0
2024-06-03,-12.5,-82.3,412420974,0.3094,0
2024-06-03,-12.5,-79.2,412421033,0.3991,0
2024-06-03,-12.5,-79.1,412421033,0.1836,0
2024-06-03,-12.5,-79.3,412421033,0.5911,0
2024-06-03,-12.5,-133.2,412421098,0.4227,0
2024-06-03,-12.5,-133.1,412421098,0.7713,0
2024-06-03,-12.5,-133,412421098,0.4391,0
2024-06-03,-12.5,-85.7,412421162,0.7575,0
2024-06-03,-12.5,-85.5,412421162,0.6324,0
2024-06-03,-12.5,-144.8,412421187,0.6449,0
2024-06-03,-12.5,-144.7,412421187,0.6633,0
2024-06-03,-12.5,-144.6,412421187,0.7008,0
2024-06-03,-12.5,-144.4,412421187,0.6886,0
2024-06-03,-12.5,-144.2,412421187,0.9838,0
2024-06-03,-12.5,-144.5,412421187,0.5394,0
2024-06-03,-12.5,-144.9,412421187,0.733,0
2024-06-03,-12.5,-144.1,412421187,0.8972,0
2024-06-03,-12.5,-81.2,412440664,0.6255,0
2024-06-03,-12.5,-86.7,412440736,0.133,0
2024-06-03,-12.5,-86.9,412440739,0.7247,0
2024-06-03,-12.5,-87,412440739,0.3119,0
2024-06-03,-12.5,-86.8,412440739,2.083,0.698
2024-06-03,-12.5,-84.1,412440742,0.7508,0
2024-06-03,-12.5,-84.2,412440742,8.7041,7.6547
2024-06-03,-12.5,-84,412440742,0.1116,0
2024-06-03,-12.5,-83.2,412549244,2.1511,0
2024-06-03,-12.5,-134,412549281,1.6299,1.6299
2024-06-03,-12.5,-135.6,412549282,3.3097,2.4433
2024-06-03,-12.5,-135.7,412549282,1.1036,1.1036
2024-06-03,-12.5,-135.5,412549282,0.8222,0.0461
2024-06-03,-12.5,-132.9,412549283,0.3627,0
2024-06-03,-12.5,-132.7,412549283,0.3383,0
2024-06-03,-12.5,-132.8,412549283,0.7169,0
2024-06-03,-12.5,-83,412549385,0.7366,0
2024-06-03,-12.5,-87.1,412549542,8.5633,0
2024-06-03,-12.5,-87.2,412549542,1.0802,0
2024-06-03,-12.5,-160.8,412549559,1.6555,1.6555
2024-06-03,-12.5,-160.9,412549559,1.2683,1.2683
2024-06-03,-12.5,-161,412549559,1.5272,1.5272
2024-06-03,-12.5,-161.2,412549559,3.7674,3.7674
2024-06-03,-12.5,-160.7,412549559,1.3847,1.3847
2024-06-03,-12.5,-161.1,412549559,1.468,1.468
2024-06-03,-12.5,-160.4,412549562,1.1938,1.1938
2024-06-03,-12.5,-82.8,412549591,0.8038,0
2024-06-03,-12.5,-82.9,412549591,0.0536,0
2024-06-03,-12.5,-82.7,412549591,0.0852,0
2024-06-03,-12.5,-82.8,412549592,0.645,0
2024-06-03,-12.5,-82.7,412549592,0.2141,0
2024-06-03,-12.5,-155.8,416003009,0.1766,0
2024-06-03,-12.5,-155.4,416003009,1.1041,0
2024-06-03,-12.5,-156,416003009,1.298,1.298
2024-06-03,-12.5,-156.2,416003009,0.8966,0.8966
2024-06-03,-12.5,-155.6,416003009,1.0725,0
2024-06-03,-12.5,-155.7,416003009,0.7841,0
2024-06-03,-12.5,-155.5,416003009,1.8855,0
2024-06-03,-12.5,-156.1,416003009,1.5658,1.5658
2024-06-03,-12.5,-155.9,416003009,0.4911,0.0536
2024-06-03,-12.5,-155.3,416003009,0.0916,0
2024-06-03,-12.5,70.5,416004729,0.5308,0
2024-06-03,-12.5,70.4,416004729,0.3219,0
2024-06-03,-12.5,70.6,416004729,0.0777,0
2024-06-03,-12.5,74.8,416004842,0.5183,0
2024-06-03,-12.5,74.7,416004842,0.4424,0
2024-06-03,-12.5,71.1,416004853,0.308,0
2024-06-03,-12.5,71,416004853,0.6338,0
2024-06-03,-12.5,76.2,416005777,2.1833,0
2024-06-03,-12.5,71.4,416006494,0.6752,0
2024-06-03,-12.5,71.5,416006494,0.328,0
2024-06-03,-12.5,69.4,416007978,0.5594,0
2024-06-03,-12.5,69.5,416007978,0.1894,0
2024-06-03,-12.5,69.9,416008893,0.2897,0
2024-06-03,-12.5,69.7,416008893,0.2077,0
2024-06-03,-12.5,69.8,416008893,0.5258,0
2024-06-03,-12.5,74.5,416245500,0.8516,0
2024-06-03,-12.5,102.4,432353000,0.9952,0
2024-06-03,-12.5,130.8,503003170,23.5008,0
2024-06-03,-12.5,130.7,503003170,0.5086,0
2024-06-03,-12.5,143.3,503034140,0.5836,0
2024-06-03,-12.5,130.8,503051550,23.9502,0
2024-06-03,-12.5,130.8,503083840,23.9888,0
2024-06-03,-12.5,130.8,503089250,18.963,0
2024-06-03,-12.5,130.8,503089460,23.9994,0
2024-06-03,-12.5,130.8,503123180,24.0002,0
2024-06-03,-12.5,130.8,503144930,24.003,0
2024-06-03,-12.5,130.8,503144940,24.0019,9.698
2024-06-03,-12.5,130.8,503667400,23.9994,0
2024-06-03,-12.5,112.4,525700747,0.7641,0
2024-06-03,-12.5,-142.3,546022100,0.8452,0
2024-06-03,-12.5,-142.4,546022100,0.0355,0
2024-06-03,-12.5,-142.2,546022100,0.3169,0
2024-06-03,-12.5,-173.3,576987000,0.9175,0
2024-06-03,-12.5,-173.8,576987000,1.5299,1.5299
2024-06-03,-12.5,-173.6,576987000,0.0738,0.0738
2024-06-03,-12.5,-173.5,576987000,2.2536,1.4088
2024-06-03,-12.5,-173.4,576987000,1.3669,0
2024-06-03,-12.5,13.2,603100297,1.9322,0
2024-06-03,-12.5,13.2,603100301,0.5494,0
2024-06-03,-12.5,12,613003611,0.2763,0
2024-06-03,-12.5,12.1,613003611,0.2733,0
2024-06-03,-12.5,57.2,660001800,0.6522,0
2024-06-03,-12.5,-77.2,760000233,0.6755,0
2024-06-03,-12.5,-77.2,760001020,1.24,0
2024-06-03,-12.5,-77.2,760001170,1.2652,0
2024-06-03,-12.5,-77.2,760001210,1.1486,0
2024-06-03,-12.5,-77.3,760001320,0.3969,0
2024-06-03,-12.5,-77.2,760001320,0.3194,0
2024-06-03,-12.5,-77.3,760001350,0.1163,0
2024-06-03,-12.5,-77.2,760001350,0.9333,0
2024-06-03,-12.5,-77.2,760002911,1.1194,0
2024-06-03,-12.5,-77.2,760002915,0.2719,0
2024-06-03,-12.5,-77.1,760013270,0.1486,0
2024-06-03,-12.5,-77.2,760013270,0.6033,0
2024-06-03,-12.5,-77.3,760015312,0.3325,0
2024-06-03,-12.5,-77.2,760015312,0.6858,0
2024-06-03,-12.5,-77.2,760019080,0.7077,0
2024-06-03,-12.5,-77.2,760040300,0.5536,0
2024-06-03,-12.5,-77.2,760100091,0.5402,0
2024-06-03,-12.5,-77.2,760999991,1.0586,0
2024-06-03,-12.4,13.5,224133000,15.2388,0
