image_id,detection_confidence,image_timestamp,detection_source,mmsi,vessel_name,vessel_flag,vessel_type,vessel_id,detection_lat,detection_lon,fishing_event_lat,fishing_event_lon,event_start,event_end,event_id,event_type,event_duration_hours,potential_risk,is_high_risk,eez_regions,rfmo_regions,fao_regions,mpa_regions,distance_from_shore_km,distance_from_port_km,total_distance_km,average_speed_knots,ingested_at,fishing_processed_at,detection_processed_at,ship_image_url
159,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525015950,KMP.POTTRE KONENG.,IDN,,525015950,-8.1,114.4000015258789,-8.2,114.4000015258789,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0159,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
160,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525021076,TB.PANCARAN 111,IDN,,525021076,-3.3,116.0999984741211,-3.3,116.0999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0160,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
161,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525022326,ASL PISCES,IDN,,525022326,-6.7,108.5999984741211,-6.7,108.5999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0161,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
162,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525100329,TB BUANA ETERNITY 3,IDN,,525100329,-7.1,112.69999694824219,-7.1,112.69999694824219,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0162,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
163,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525100599,KARYA TANGGUH 2201,IDN,,525100599,-5.5,105.4000015258789,-5.6,105.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0163,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
164,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525101103,SABUK NUSANTARA 71,IDN,,525101103,-4.3,129.39999389648438,-4.5,129.89999389648438,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0164,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
165,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525112356,525112356,IDN,,525112356,-8.7,115.5999984741211,-8.7,115.5999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0165,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
166,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525119016,LIMIN ASD 43,IDN,,525119016,-7.4,113.80000305175781,-7.4,113.80000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0166,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
167,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525119104,HABCO PIONEER,IDN,,525119104,-5.6,114.5999984741211,-5.0,114.9000015258789,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0167,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
168,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525201349,LCT.NIAGA SAMUDRA-9,IDN,,525201349,-7.2,112.69999694824219,-7.2,112.69999694824219,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0168,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
169,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525400058,TB.ETI 301,IDN,,525400058,-3.9,115.30000305175781,-3.9,115.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0169,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
170,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525700153,MT AVIANI,IDN,,525700153,-7.2,112.69999694824219,-7.2,112.69999694824219,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0170,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
171,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525700889,MT KENCANA 89,IDN,,525700889,-6.1,106.9000015258789,-6.1,106.9000015258789,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0171,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
172,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525701786,NADINE PUTRI,IDN,,525701786,-6.1,135.10000610351562,-5.7,134.89999389648438,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0172,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
173,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525800153,KT.ANOMAN VIII,IDN,,525800153,-5.1,119.4000015258789,-5.1,119.4000015258789,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0173,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
174,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525801124,JAYA ELO 186,IDN,,525801124,-5.9,106.0999984741211,-5.9,106.0999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0174,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
175,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525801494,DANIA,IDN,,525801494,-3.7,128.1999969482422,-3.7,128.1999969482422,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0175,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
176,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525801579,JAYA AVONA 16,IDN,,525801579,-3.9,128.6999969482422,-3.8,128.3000030517578,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0176,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
177,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525811223,PUTRA MANDIRI,IDN,,525811223,-8.7,135.3000030517578,-8.7,135.1999969482422,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0177,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
178,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525901070,KSA 178,IDN,,525901070,-6.1,107.0,-6.1,107.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0178,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
179,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525901637,ANGGRAINI SPIRIT,IDN,,525901637,-3.9,132.3000030517578,-4.3,133.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0179,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
180,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,525901816,JHONI LXIII,IDN,,525901816,-3.4,116.0,-3.4,116.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0180,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
181,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,529035000,TEMANIM 03,KIR,,529035000,0.9,172.10000610351562,0.8,172.10000610351562,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0181,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
182,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,538002633,STAR NASIA,MHL,,538002633,-22.8,37.29999923706055,-23.5,37.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0182,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
183,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,538003908,PAPA JOHN,MHL,,538003908,-33.0,18.0,-33.0,18.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0183,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
184,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,538005653,NCC YANBU,MHL,,538005653,-6.4,-81.19999694824219,-5.5,-81.5,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0184,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
185,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,538006076,STI SOLIDARITY,MHL,,538006076,6.1,90.0,6.2,91.0999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0185,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
186,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,538008516,NORD VANGUARD,MHL,,538008516,-18.7,41.400001525878906,-19.7,41.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0186,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
187,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,538009129,SUNRISE I,MHL,,538009129,55.7,-174.60000610351562,56.3,-173.8000030517578,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0187,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
188,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,538009780,BOW FLORA,MHL,,538009780,6.0,85.4000015258789,6.0,86.5,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0188,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
189,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,538009854,UOG HARRIET G,MHL,,538009854,-33.7,17.600000381469727,-33.0,17.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0189,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
190,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,538010302,MARIMYR A,MHL,,538010302,8.2,83.19999694824219,8.2,83.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0190,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
191,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,538010770,GULF BARAKAH,MHL,,538010770,6.1,53.0,5.1,52.29999923706055,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0191,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
192,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,538010999,STAR VESTA,MHL,,538010999,18.0,-18.0,17.2,-18.100000381469727,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0192,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
193,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,538011233,YOGA,MHL,,538011233,-17.5,41.0,-16.7,41.599998474121094,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0193,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
194,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,538011455,ADVANTAGE PASSION,MHL,,538011455,0.3,54.79999923706055,0.0,54.70000076293945,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0194,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
195,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,538011483,ATLANTIS AMSTERDAM,MHL,,538011483,-33.9,18.399999618530273,-33.9,18.399999618530273,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0195,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
196,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,538072122,LAUNCHPAD,MHL,,538072122,-1.0,-90.5,-1.2,-90.4000015258789,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0196,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
197,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,563077100,SELINA H,SGP,,563077100,5.2,93.5999984741211,5.4,93.9000015258789,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0197,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
198,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,563150200,PATAGONMAN,SGP,,563150200,-15.2,-76.30000305175781,-14.6,-76.80000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0198,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
199,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,563236500,SPICA ETERNITY,SGP,,563236500,-42.9,-59.5,-42.2,-59.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0199,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
200,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,564407000,VANUATU CHIEF,SGP,,564407000,-7.9,152.10000610351562,-8.1,153.3000030517578,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0200,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
201,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,566473000,EPIC SULA,SGP,,566473000,5.5,5.699999809265137,5.5,5.699999809265137,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0201,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
202,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,572846220,HANUMA,TUV,,572846220,17.0,82.30000305175781,17.0,82.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0202,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
203,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,574004380,TM HAI HA 818,VNM,,574004380,0.0,54.599998474121094,0.4,54.900001525878906,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0203,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
204,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,574567475,DUNG KHANG,VNM,,574567475,12.7,111.0,12.6,111.0999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0204,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
205,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,574708035,98372 14B4,VNM,,574708035,11.3,109.69999694824219,11.2,109.5999984741211,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0205,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
206,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,577100000,FONG HAI NO.11,VUT,,577100000,-45.8,-60.599998474121094,-45.8,-60.599998474121094,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0206,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
207,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,577662000,HAI XIANG 7,VUT,,577662000,-46.0,-60.20000076293945,-45.6,-60.099998474121094,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0207,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
208,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,601004900,SEASTAR,ZAF,,601004900,-34.2,24.899999618530273,-34.2,24.899999618530273,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0208,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
209,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,601326000,PORTUNITY,ZAF,,601326000,-34.2,22.100000381469727,-34.2,22.100000381469727,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0209,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
210,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,620745000,MERINOS LIVESTOCK,COM,,620745000,11.3,49.099998474121094,11.3,49.099998474121094,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0210,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
211,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,620800175,YAMEELA,COM,,620800175,-12.2,44.400001525878906,-12.2,44.400001525878906,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0211,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
212,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,627175000,T.T.ADDY,GHA,,627175000,5.6,0.0,5.6,0.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0212,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
213,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,629009346,PILOT WHALE,GMB,,629009346,19.4,-17.100000381469727,20.2,-17.700000762939453,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0213,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
214,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,635218000,ALBIUS,ATF,,635218000,-49.7,67.5,-49.7,67.4000015258789,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0214,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
215,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636015761,ALMI SKY,LBR,,636015761,20.1,86.80000305175781,19.8,86.80000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0215,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
216,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636015787,BONITO,LBR,,636015787,-45.9,-60.0,-45.6,-60.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0216,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
217,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636017133,DAYTONA BEACH,LBR,,636017133,-17.0,39.599998474121094,-16.3,40.20000076293945,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0217,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
218,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636019127,HAI XING,LBR,,636019127,-44.8,-59.099998474121094,-44.8,-59.20000076293945,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0218,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
219,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636019590,THASSOS WARRIOR,LBR,,636019590,-17.8,41.20000076293945,-18.4,40.599998474121094,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0219,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
220,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636020445,636020445,LBR,,636020445,1.8,54.099998474121094,2.3,54.5,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0220,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
221,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636020664,ECO CZAR,LBR,,636020664,0.1,55.79999923706055,0.3,56.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0221,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
222,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636020783,MSC MATTINA,LBR,,636020783,4.9,-1.7000000476837158,4.9,-1.7000000476837158,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0222,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
223,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636021177,FORTUNE COOKIE,LBR,,636021177,48.0,155.6999969482422,47.6,154.6999969482422,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0223,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
224,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636021240,BOKM QINGDAO,LBR,,636021240,-34.7,22.0,-34.6,22.600000381469727,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0224,vessel_presence,6.0,true,false,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
225,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636022260,VALERY ROMA,LBR,,636022260,5.2,54.599998474121094,4.5,54.0,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0225,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
226,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636022417,LC MILADY,LBR,,636022417,17.6,83.30000305175781,17.6,83.30000305175781,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0226,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
227,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636024741,MINERVA VASO,LBR,,636024741,-23.0,37.20000076293945,-23.9,36.70000076293945,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0227,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
228,0.95,2026-04-21T06:00:00.000Z,GFW_4WINGS,636024784,DUNE,LBR,,636024784,17.3,-19.700000762939453,18.2,-19.700000762939453,2026-04-21T00:00:00.000Z,2026-04-21T06:00:00.000Z,gfw-0228,vessel_presence,6.0,true,true,,,,,,,,,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,2026-04-26T06:34:07.000Z,
